Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
191	61	0	2.99280135	293.300991	293.30417	293.300991	293.307113	0.0060512819	0.00494933983	0	81.7	0	0	3
192	61	0	3.00847047	293.300704	293.303969	293.300704	293.306976	0.00603978634	0.00494933983	0	81.9	0	0	3
193	61	0	3.02413959	293.300552	293.303769	293.300552	293.30674	0.00603207822	0.00494933983	0	82	0	0	3
194	61	0	3.0398087	293.300241	293.303566	293.300241	293.306645	0.00603032152	0.00494933983	0	82	0	0	3
195	62	0	3.05547782	293.300075	293.30336	293.300075	293.306396	0.00603226204	0.00494933983	0	82	0	0	3
196	62	0	3.07114694	293.299774	293.303153	293.299774	293.306299	0.00604113019	0.00494933983	0	81.9	0	0	3
197	62	0	3.08681606	293.299615	293.302945	293.299615	293.306089	0.00605419326	0.00494933983	0	81.7	0	0	3
198	62	0	3.10248517	293.299322	293.302733	293.299322	293.305982	0.00607142204	0.00494933983	0	81.5	0	0	3
199	62	0	3.11815429	293.299164	293.30252	293.299164	293.305748	0.00609162922	0.00494933983	0	81.2	0	0	3
200	63	0	3.13382341	293.298864	293.302305	293.298864	293.305605	0.00611441888	0.00494933983	0	80.9	0	0	3
201	63	0	3.14949252	293.298707	293.302089	293.298707	293.305337	0.00613707187	0.00494933983	0	80.6	0	0	3
202	63	0	3.16516164	293.298393	293.301872	293.298393	293.305198	0.00616162225	0.00494933983	0	80.3	0	0	3
203	64	0	3.18083076	293.298261	293.301656	293.298261	293.304953	0.00618678686	0.00494933983	0	79.9	0	0	3
204	64	0	3.19649987	293.297992	293.301438	293.297992	293.304782	0.00621298181	0.00494933983	0	79.6	0	0	3
205	64	0	3.21216899	293.29783	293.301221	293.29783	293.304532	0.00623957009	0.00494933983	0	79.3	0	0	3
206	64	0	3.22783811	293.297542	293.301002	293.297542	293.304382	0.00626790271	0.00494933983	0	78.9	0	0	3
207	64	0	3.24350723	293.297388	293.300784	293.297388	293.304086	0.00629485198	0.00494933983	0	78.6	0	0	3
208	65	0	3.25917634	293.297109	293.300566	293.297109	293.303912	0.00632155548	0.00494933983	0	78.2	0	0	3
209	65	0	3.27484546	293.296963	293.300349	293.296963	293.303655	0.00634676932	0.00494933983	0	77.9	0	0	3
210	65	0	3.29051458	293.296661	293.30013	293.296661	293.303502	0.00637299943	0.00494933983	0	77.6	0	0	3
211	65	0	3.30618369	293.296537	293.299912	293.296537	293.303216	0.00639830003	0.00494933983	0	77.3	0	0	3
212	65	0	3.32185281	293.29628	293.299696	293.29628	293.303077	0.006423142	0.00494933983	0	77	0	0	3
213	66	0	3.33752193	293.296157	293.299479	293.296157	293.302788	0.0064456343	0.00494933983	0	76.7	0	0	3
214	66	0	3.35319105	293.295885	293.299264	293.295885	293.302671	0.00646784907	0.00494933983	0	76.5	0	0	3
215	66	0	3.36886016	293.295782	293.299048	293.295782	293.302414	0.00648886569	0.00494933983	0	76.2	0	0	3
216	66	0	3.38452928	293.295532	293.298833	293.295532	293.302294	0.00651046536	0.00494933983	0	76	0	0	3
217	66	0	3.4001984	293.295421	293.298619	293.295421	293.302004	0.00653112048	0.00494933983	0	75.7	0	0	3
218	67	0	3.41586751	293.295163	293.298405	293.295163	293.301877	0.00655118939	0.00494933983	0	75.5	0	0	3
219	67	0	3.43153663	293.295067	293.298192	293.295067	293.301606	0.00653892988	0.00494933983	0	75.6	0	0	3
220	67	0	3.44720575	293.294827	293.29798	293.294827	293.301436	0.00658519619	0.00494933983	0	75.1	0	0	3
221	67	0	3.46287486	293.294706	293.29777	293.294706	293.301129	0.00642333857	0.00494933983	0	77	0	0	3
222	67	0	3.47854398	293.294432	293.297561	293.294432	293.300991	0.00655839541	0.00494933983	0	75.4	0	0	3
223	68	0	3.4942131	293.29434	293.297353	293.29434	293.300704	0.00636410273	0.00494933983	0	77.7	0	0	3
224	68	0	3.50988222	293.2941	293.297146	293.2941	293.300552	0.00645177915	0.00494933983	0	76.7	0	0	3
225	68	0	3.52555133	293.294016	293.296942	293.294016	293.300241	0.0062252079	0.00494933983	0	79.5	0	0	3
226	68	0	3.54122045	293.293765	293.29674	293.293765	293.300075	0.00630981873	0.00494933983	0	78.4	0	0	3
227	68	0	3.55688957	293.293701	293.296541	293.293701	293.299774	0.00607338482	0.00494933983	0	81.4	0	0	3
228	69	0	3.57255868	293.293473	293.296344	293.293473	293.299615	0.00614262544	0.00494933983	0	80.5	0	0	3
229	69	0	3.5882278	293.293406	293.29615	293.293406	293.299322	0.0059163416	0.00494933983	0	83.6	0	0	3
230	69	0	3.60389692	293.293186	293.295958	293.293186	293.299164	0.00597756399	0.00494933983	0	82.7	0	0	3
231	69	0	3.61956603	293.293104	293.295769	293.293104	293.298864	0.00576025171	0.00494933983	0	85.9	0	0	3
232	69	0	3.63523515	293.292912	293.295583	293.292912	293.298707	0.00579501864	0.00494933983	0	85.4	0	0	3
233	70	0	3.65090427	293.292849	293.295399	293.292849	293.298393	0.00554458424	0.00494933983	0	89.2	0	0	3
